,record1
1267,1368.7377833753148
1268,1412.2939546599496
1269,1458.660201511335
1270,1506.4314861460957
1271,1554.2027707808563
1272,1596.3539042821158
1273,1618.834508816121
1274,1620.2395465994962
1275,1623.0496221662468
1276,1618.834508816121
1277,1630.0748110831234
1278,1642.720151133501
1279,1632.884886649874
1280,1618.834508816121
1281,1587.923677581864
1282,1559.8229219143577
1283,1530.317128463476
1284,1521.8869017632242
1285,1530.317128463476
1286,1537.3423173803526
1287,1523.2919395465995
1288,1506.4314861460957
1289,1495.1911838790932
1290,1493.7861460957179
1291,1485.355919395466
1292,1479.7357682619647
1293,1489.5710327455918
1294,1489.5710327455918
1295,1496.5962216624685
1296,1495.1911838790932
1297,1493.7861460957179
1298,1481.14080604534
1299,1471.3055415617127
1300,1462.875314861461
1301,1448.8249370277078
1302,1436.17959697733
1303,1427.749370277078
1304,1417.9141057934507
1305,1412.2939546599496
1306,1408.0788413098237
1307,1406.6738035264484
1308,1408.0788413098237
1309,1405.268765743073
1310,1408.0788413098237
1311,1408.0788413098237
1312,1405.268765743073
1313,1403.8637279596976
1314,1420.7241813602013
1315,1427.749370277078
1316,1440.3947103274559
1317,1454.445088161209
1318,1476.9256926952141
1319,1482.5458438287153
1320,1475.5206549118386
1321,1465.6853904282116
1322,1455.8501259445843
1323,1455.8501259445843
1324,1455.8501259445843
1325,1454.445088161209
1326,1455.8501259445843
1327,1453.0400503778337
1328,1451.6350125944584
1329,1454.445088161209
1330,1451.6350125944584
1331,1450.2299748110831
1332,1448.8249370277078
1333,1446.014861460957
1334,1446.014861460957
1335,1448.8249370277078
1336,1447.4198992443323
1337,1448.8249370277078
1338,1450.2299748110831
1339,1450.2299748110831
1340,1451.6350125944584
1341,1450.2299748110831
1342,1447.4198992443323
1343,1444.6098236775817
1344,1443.2047858942065
1345,1446.014861460957
1346,1441.7997481108312
1347,1441.7997481108312
1348,1438.9896725440806
1349,1438.9896725440806
1350,1440.3947103274559
1351,1437.5846347607053
1352,1444.6098236775817
1353,1436.17959697733
1354,1437.5846347607053
1355,1434.7745591939547
1356,1433.3695214105792
1357,1436.17959697733
1358,1433.3695214105792
1359,1436.17959697733
1360,1436.17959697733
1361,1429.1544080604533
1362,1429.1544080604533
1363,1427.749370277078
1364,1429.1544080604533
1365,1429.1544080604533
1366,1427.749370277078
1367,1427.749370277078
1368,1431.964483627204
1369,1430.5594458438286
1370,1436.17959697733
1371,1433.3695214105792
1372,1433.3695214105792
1373,1443.2047858942065
1374,1446.014861460957
1375,1447.4198992443323
1376,1447.4198992443323
1377,1446.014861460957
1378,1444.6098236775817
1379,1440.3947103274559
1380,1441.7997481108312
1381,1443.2047858942065
1382,1440.3947103274559
1383,1437.5846347607053
1384,1440.3947103274559
1385,1437.5846347607053
1386,1434.7745591939547
1387,1438.9896725440806
1388,1430.5594458438286
1389,1430.5594458438286
1390,1430.5594458438286
1391,1433.3695214105792
1392,1433.3695214105792
1393,1430.5594458438286
1394,1430.5594458438286
1395,1426.3443324937027
1396,1426.3443324937027
1397,1429.1544080604533
1398,1423.5342569269521
1399,1424.9392947103274
1400,1426.3443324937027
1401,1429.1544080604533
1402,1426.3443324937027
1403,1427.749370277078
1404,1423.5342569269521
1405,1419.319143576826
1406,1416.5090680100755
1407,1410.8889168765743
1408,1416.5090680100755
1409,1415.1040302267002
1410,1412.2939546599496
1411,1408.0788413098237
1412,1405.268765743073
1413,1406.6738035264484
1414,1406.6738035264484
1415,1406.6738035264484
1416,1405.268765743073
1417,1405.268765743073
1418,1405.268765743073
1419,1405.268765743073
1420,1403.8637279596976
1421,1405.268765743073
1422,1403.8637279596976
1423,1403.8637279596976
1424,1402.4586901763223
1425,1405.268765743073
1426,1406.6738035264484
1427,1401.053652392947
1428,1399.6486146095717
1429,1399.6486146095717
1430,1395.4335012594458
1431,1395.4335012594458
1432,1396.8385390428211
1433,1408.0788413098237
1434,1412.2939546599496
1435,1415.1040302267002
1436,1416.5090680100755
1437,1415.1040302267002
1438,1415.1040302267002
1439,1410.8889168765743
1440,1408.0788413098237
1441,1398.2435768261964
1442,1392.623425692695
1443,1392.623425692695
1444,1392.623425692695
1445,1389.8133501259445
1446,1388.4083123425692
1447,1391.2183879093197
1448,1398.2435768261964
1449,1395.4335012594458
1450,1392.623425692695
1451,1395.4335012594458
1452,1388.4083123425692
1453,1389.8133501259445
1454,1384.1931989924433
1455,1381.3831234256927
1456,1388.4083123425692
1457,1389.8133501259445
1458,1385.5982367758186
1459,1363.1176322418135
1460,1335.0168765743072
1461,1311.131234256927
1462,1294.270780856423
1463,1295.6758186397983
1464,1305.5110831234256
1465,1316.7513853904281
1466,1332.2068010075566
1467,1351.877329974811
1468,1378.5730478589421
1469,1406.6738035264484
1470,1426.3443324937027
1471,1427.749370277078
1472,1433.3695214105792
1473,1436.17959697733
1474,1433.3695214105792
1475,1423.5342569269521
1476,1426.3443324937027
1477,1440.3947103274559
1478,1464.2803526448363
1479,1479.7357682619647
1480,1485.355919395466
1481,1479.7357682619647
1482,1469.9005037783375
1483,1458.660201511335
1484,1451.6350125944584
1485,1457.2551637279596
1486,1454.445088161209
1487,1451.6350125944584
1488,1451.6350125944584
1489,1454.445088161209
1490,1455.8501259445843
1491,1457.2551637279596
1492,1458.660201511335
1493,1458.660201511335
1494,1462.875314861461
1495,1457.2551637279596
1496,1453.0400503778337
1497,1447.4198992443323
1498,1444.6098236775817
1499,1440.3947103274559
1500,1433.3695214105792
1501,1419.319143576826
1502,1412.2939546599496
1503,1401.053652392947
1504,1396.8385390428211
1505,1388.4083123425692
1506,1392.623425692695
1507,1389.8133501259445
1508,1385.5982367758186
1509,1392.623425692695
1510,1388.4083123425692
1511,1387.0032745591939
1512,1379.9780856423174
1513,1381.3831234256927
1514,1368.7377833753148
1515,1356.092443324937
1516,1335.0168765743072
1517,1312.5362720403023
1518,1291.4607052896724
1519,1277.4103274559193
1520,1273.1952141057934
1521,1281.6254408060454
1522,1297.0808564231738
1523,1312.5362720403023
1524,1333.6118387909319
1525,1356.092443324937
1526,1371.5478589420654
1527,1385.5982367758186
1528,1402.4586901763223
1529,1419.319143576826
1530,1436.17959697733
1531,1454.445088161209
1532,1482.5458438287153
1533,1500.8113350125943
1534,1519.0768261964736
1535,1544.367506297229
1536,1559.8229219143577
1537,1571.06322418136
1538,1573.8732997481109
1539,1568.2531486146095
1540,1554.2027707808563
1541,1542.9624685138538
1542,1527.5070528967253
1543,1513.4566750629722
1544,1502.2163727959696
1545,1489.5710327455918
1546,1490.9760705289673
1547,1489.5710327455918
1548,1488.1659949622165
1549,1485.355919395466
1550,1481.14080604534
1551,1478.3307304785894
1552,1481.14080604534
1553,1474.1156171284633
1554,1469.9005037783375
1555,1468.4954659949622
1556,1467.0904282115869
1557,1464.2803526448363
1558,1461.4702770780855
1559,1457.2551637279596
1560,1453.0400503778337
1561,1454.445088161209
1562,1455.8501259445843
1563,1454.445088161209
1564,1448.8249370277078
1565,1451.6350125944584
1566,1447.4198992443323
1567,1446.014861460957
1568,1441.7997481108312
1569,1444.6098236775817
1570,1441.7997481108312
1571,1444.6098236775817
1572,1437.5846347607053
1573,1438.9896725440806
1574,1437.5846347607053
1575,1436.17959697733
1576,1436.17959697733
1577,1438.9896725440806
1578,1436.17959697733
1579,1436.17959697733
1580,1440.3947103274559
1581,1440.3947103274559
1582,1433.3695214105792
1583,1434.7745591939547
1584,1441.7997481108312
1585,1434.7745591939547
1586,1436.17959697733
1587,1433.3695214105792
1588,1436.17959697733
1589,1436.17959697733
1590,1437.5846347607053
1591,1430.5594458438286
1592,1436.17959697733
1593,1438.9896725440806
1594,1438.9896725440806
1595,1438.9896725440806
1596,1440.3947103274559
1597,1434.7745591939547
1598,1437.5846347607053
1599,1431.964483627204
1600,1437.5846347607053
1601,1434.7745591939547
1602,1438.9896725440806
1603,1437.5846347607053
1604,1429.1544080604533
1605,1427.749370277078
1606,1426.3443324937027
1607,1429.1544080604533
1608,1430.5594458438286
1609,1427.749370277078
1610,1430.5594458438286
1611,1431.964483627204
1612,1431.964483627204
1613,1430.5594458438286
1614,1433.3695214105792
1615,1427.749370277078
1616,1429.1544080604533
1617,1433.3695214105792
1618,1433.3695214105792
1619,1434.7745591939547
1620,1433.3695214105792
1621,1434.7745591939547
1622,1436.17959697733
1623,1430.5594458438286
1624,1434.7745591939547
1625,1431.964483627204
1626,1431.964483627204
1627,1433.3695214105792
1628,1433.3695214105792
1629,1431.964483627204
1630,1440.3947103274559
1631,1440.3947103274559
1632,1441.7997481108312
1633,1440.3947103274559
1634,1440.3947103274559
1635,1440.3947103274559
1636,1440.3947103274559
1637,1446.014861460957
1638,1448.8249370277078
1639,1451.6350125944584
1640,1455.8501259445843
1641,1454.445088161209
1642,1461.4702770780855
1643,1465.6853904282116
1644,1464.2803526448363
1645,1468.4954659949622
1646,1462.875314861461
1647,1464.2803526448363
1648,1458.660201511335
1649,1453.0400503778337
1650,1455.8501259445843
1651,1457.2551637279596
1652,1455.8501259445843
1653,1455.8501259445843
1654,1453.0400503778337
1655,1450.2299748110831
1656,1450.2299748110831
1657,1450.2299748110831
1658,1448.8249370277078
1659,1448.8249370277078
1660,1441.7997481108312
1661,1451.6350125944584
1662,1447.4198992443323
1663,1446.014861460957
1664,1441.7997481108312
1665,1441.7997481108312
1666,1438.9896725440806
1667,1441.7997481108312
1668,1433.3695214105792
1669,1440.3947103274559
1670,1438.9896725440806
1671,1446.014861460957
1672,1450.2299748110831
1673,1451.6350125944584
1674,1453.0400503778337
1675,1461.4702770780855
1676,1461.4702770780855
1677,1460.0652392947102
1678,1461.4702770780855
1679,1455.8501259445843
1680,1454.445088161209
1681,1457.2551637279596
1682,1458.660201511335
1683,1467.0904282115869
1684,1462.875314861461
1685,1464.2803526448363
1686,1464.2803526448363
1687,1467.0904282115869
1688,1461.4702770780855
1689,1462.875314861461
1690,1462.875314861461
1691,1467.0904282115869
1692,1468.4954659949622
1693,1467.0904282115869
1694,1468.4954659949622
1695,1471.3055415617127
1696,1478.3307304785894
1697,1478.3307304785894
1698,1479.7357682619647
1699,1481.14080604534
1700,1481.14080604534
1701,1478.3307304785894
1702,1476.9256926952141
1703,1481.14080604534
1704,1482.5458438287153
1705,1485.355919395466
1706,1490.9760705289673
1707,1476.9256926952141
1708,1486.7609571788412
1709,1486.7609571788412
1710,1490.9760705289673
1711,1489.5710327455918
1712,1493.7861460957179
1713,1493.7861460957179
1714,1496.5962216624685
1715,1500.8113350125943
1716,1496.5962216624685
1717,1498.0012594458437
1718,1498.0012594458437
1719,1500.8113350125943
1720,1502.2163727959696
1721,1503.6214105793451
1722,1506.4314861460957
1723,1510.6465994962216
1724,1510.6465994962216
1725,1510.6465994962216
1726,1513.4566750629722
1727,1513.4566750629722
1728,1506.4314861460957
1729,1509.2415617128463
1730,1507.836523929471
1731,1512.051637279597
1732,1512.051637279597
1733,1509.2415617128463
1734,1512.051637279597
1735,1514.8617128463475
1736,1513.4566750629722
1737,1512.051637279597
1738,1516.2667506297228
1739,1516.2667506297228
1740,1517.6717884130983
1741,1514.8617128463475
1742,1513.4566750629722
1743,1514.8617128463475
1744,1517.6717884130983
1745,1517.6717884130983
1746,1520.4818639798489
1747,1521.8869017632242
1748,1520.4818639798489
1749,1521.8869017632242
1750,1527.5070528967253
1751,1523.2919395465995
1752,1526.10201511335
1753,1526.10201511335
1754,1526.10201511335
1755,1527.5070528967253
1756,1527.5070528967253
1757,1530.317128463476
1758,1528.9120906801006
1759,1530.317128463476
1760,1530.317128463476
1761,1531.7221662468514
1762,1531.7221662468514
1763,1531.7221662468514
1764,1533.1272040302267
1765,1533.1272040302267
1766,1535.9372795969773
1767,1538.747355163728
1768,1540.1523929471032
1769,1538.747355163728
1770,1540.1523929471032
1771,1538.747355163728
1772,1542.9624685138538
1773,1547.1775818639799
1774,1545.7725440806046
1775,1545.7725440806046
1776,1541.5574307304785
1777,1547.1775818639799
1778,1548.5826196473552
1779,1547.1775818639799
1780,1549.9876574307305
1781,1545.7725440806046
1782,1544.367506297229
1783,1541.5574307304785
1784,1542.9624685138538
1785,1540.1523929471032
1786,1541.5574307304785
1787,1541.5574307304785
1788,1541.5574307304785
1789,1534.532241813602
1790,1535.9372795969773
1791,1535.9372795969773
1792,1535.9372795969773
1793,1542.9624685138538
1794,1541.5574307304785
1795,1542.9624685138538
1796,1545.7725440806046
1797,1544.367506297229
1798,1545.7725440806046
1799,1544.367506297229
1800,1542.9624685138538
1801,1547.1775818639799
1802,1545.7725440806046
1803,1542.9624685138538
1804,1549.9876574307305
1805,1548.5826196473552
1806,1551.3926952141057
1807,1552.797732997481
1808,1555.6078085642316
1809,1558.4178841309822
1810,1561.227959697733
1811,1561.227959697733
1812,1561.227959697733
1813,1564.0380352644836
1814,1564.0380352644836
1815,1564.0380352644836
1816,1559.8229219143577
1817,1554.2027707808563
1818,1555.6078085642316
1819,1557.012846347607
1820,1554.2027707808563
1821,1554.2027707808563
1822,1551.3926952141057
1823,1558.4178841309822
1824,1552.797732997481
1825,1557.012846347607
1826,1557.012846347607
1827,1564.0380352644836
1828,1565.443073047859
1829,1565.443073047859
1830,1566.8481108312342
1831,1569.6581863979848
1832,1575.2783375314862
1833,1573.8732997481109
1834,1572.4682619647356
1835,1573.8732997481109
1836,1569.6581863979848
1837,1571.06322418136
1838,1575.2783375314862
1839,1572.4682619647356
1840,1569.6581863979848
1841,1571.06322418136
1842,1569.6581863979848
1843,1569.6581863979848
1844,1569.6581863979848
1845,1566.8481108312342
1846,1564.0380352644836
1847,1564.0380352644836
1848,1554.2027707808563
1849,1562.6329974811083
1850,1558.4178841309822
1851,1558.4178841309822
1852,1558.4178841309822
1853,1561.227959697733
1854,1564.0380352644836
1855,1561.227959697733
1856,1558.4178841309822
1857,1551.3926952141057
1858,1548.5826196473552
1859,1548.5826196473552
1860,1547.1775818639799
1861,1545.7725440806046
1862,1551.3926952141057
1863,1552.797732997481
1864,1542.9624685138538
1865,1549.9876574307305
1866,1547.1775818639799
1867,1542.9624685138538
1868,1540.1523929471032
1869,1540.1523929471032
1870,1538.747355163728
1871,1540.1523929471032
1872,1538.747355163728
1873,1538.747355163728
1874,1535.9372795969773
1875,1531.7221662468514
1876,1527.5070528967253
1877,1531.7221662468514
1878,1533.1272040302267
1879,1534.532241813602
1880,1533.1272040302267
1881,1538.747355163728
1882,1538.747355163728
1883,1533.1272040302267
1884,1534.532241813602
1885,1540.1523929471032
1886,1538.747355163728
1887,1538.747355163728
1888,1547.1775818639799
1889,1541.5574307304785
1890,1538.747355163728
1891,1534.532241813602
1892,1540.1523929471032
1893,1535.9372795969773
1894,1541.5574307304785
1895,1542.9624685138538
1896,1531.7221662468514
1897,1544.367506297229
1898,1545.7725440806046
1899,1549.9876574307305
1900,1552.797732997481
1901,1548.5826196473552
1902,1552.797732997481
1903,1552.797732997481
1904,1557.012846347607
1905,1555.6078085642316
1906,1549.9876574307305
1907,1547.1775818639799
1908,1542.9624685138538
1909,1545.7725440806046
1910,1541.5574307304785
1911,1538.747355163728
1912,1540.1523929471032
1913,1538.747355163728
1914,1544.367506297229
1915,1547.1775818639799
1916,1547.1775818639799
1917,1551.3926952141057
1918,1551.3926952141057
1919,1554.2027707808563
1920,1557.012846347607
1921,1558.4178841309822
1922,1554.2027707808563
1923,1549.9876574307305
1924,1552.797732997481
1925,1548.5826196473552
1926,1548.5826196473552
1927,1545.7725440806046
1928,1540.1523929471032
1929,1535.9372795969773
1930,1533.1272040302267
1931,1533.1272040302267
1932,1531.7221662468514
1933,1530.317128463476
1934,1524.6969773299747
1935,1521.8869017632242
1936,1530.317128463476
1937,1531.7221662468514
1938,1533.1272040302267
1939,1534.532241813602
